25,19,255,rgba
1,7,255,255,255,
2,7,255,255,255,
3,7,255,255,255,
4,7,255,255,255,
5,7,0,0,0,
6,7,255,255,255,
7,7,255,255,255,
8,7,255,255,255,
9,7,255,255,255,
10,7,255,255,255,
11,7,255,255,255,
12,7,255,255,255,
13,7,255,255,255,
14,7,0,0,0,
15,7,218,229,1,
16,7,0,0,0,
17,7,255,255,255,
18,7,255,255,255,
19,7,255,255,255,
20,7,255,255,255,
21,7,255,255,255,
22,7,255,255,255,
23,7,255,255,255,
24,7,255,255,255,
0,8,255,255,255,
1,8,255,255,255,
2,8,255,255,255,
3,8,255,255,255,
4,8,1,1,1,
5,8,218,229,1,
6,8,1,1,1,
7,8,255,255,255,
8,8,255,255,255,
9,8,255,255,255,
10,8,255,255,255,
11,8,255,255,255,
12,8,255,255,255,
13,8,1,1,1,
14,8,218,229,1,
15,8,218,229,1,
16,8,0,0,0,
17,8,255,255,255,
18,8,255,255,255,
19,8,255,255,255,
20,8,255,255,255,
21,8,255,255,255,
22,8,255,255,255,
23,8,255,255,255,
24,8,255,255,255,
0,9,255,255,255,
1,9,255,255,255,
2,9,255,255,255,
3,9,255,255,255,
4,9,0,0,0,
5,9,218,229,1,
6,9,0,0,0,
7,9,130,130,130,
8,9,130,130,130,
9,9,130,130,130,
10,9,73,73,73,
11,9,42,42,42,
12,9,0,0,0,
13,9,0,0,0,
14,9,218,229,1,
15,9,218,229,1,
16,9,0,0,0,
17,9,255,255,255,
18,9,255,255,255,
19,9,255,255,255,
20,9,255,255,255,
21,9,255,255,255,
22,9,255,255,255,
23,9,255,255,255,
24,9,255,255,255,
0,10,255,255,255,
1,10,255,255,255,
2,10,255,255,255,
3,10,255,255,255,
4,10,0,0,0,
5,10,218,229,1,
6,10,218,229,1,
7,10,0,0,0,
8,10,0,0,0,
9,10,0,0,0,
10,10,1,1,1,
11,10,2,2,1,
12,10,218,229,1,
13,10,218,229,1,
14,10,218,229,1,
15,10,218,229,1,
16,10,218,229,1,
17,10,0,0,0,
18,10,255,255,255,
19,10,255,255,255,
20,10,255,255,255,
21,10,255,255,255,
22,10,255,255,255,
23,10,255,255,255,
24,10,255,255,255,
0,11,255,255,255,
1,11,255,255,255,
2,11,255,255,255,
3,11,255,255,255,
4,11,0,0,0,
5,11,218,229,1,
6,11,218,229,1,
7,11,218,229,1,
8,11,218,229,1,
9,11,218,229,1,
10,11,218,229,1,
11,11,218,229,1,
12,11,218,229,1,
13,11,218,229,1,
14,11,218,229,1,
15,11,218,229,1,
16,11,218,229,1,
17,11,218,229,1,
18,11,0,0,0,
19,11,255,255,255,
20,11,255,255,255,
21,11,255,255,255,
22,11,255,255,255,
23,11,255,255,255,
24,11,255,255,255,
0,12,255,255,255,
1,12,255,255,255,
2,12,255,255,255,
3,12,255,255,255,
4,12,255,255,255,
5,12,0,0,0,
6,12,218,229,1,
7,12,218,229,1,
8,12,218,229,1,
9,12,218,229,1,
10,12,218,229,1,
11,12,218,229,1,
12,12,218,229,1,
13,12,218,229,1,
14,12,0,0,0,
15,12,218,229,1,
16,12,218,229,1,
17,12,218,229,1,
18,12,0,0,0,
19,12,255,255,255,
20,12,255,255,255,
21,12,255,255,255,
22,12,255,255,255,
23,12,255,255,255,
24,12,255,255,255,
0,13,255,255,255,
1,13,255,255,255,
2,13,255,255,255,
3,13,255,255,255,
4,13,255,255,255,
5,13,0,0,0,
6,13,218,229,1,
7,13,218,229,1,
8,13,0,0,0,
9,13,218,229,1,
10,13,218,229,1,
11,13,218,229,1,
12,13,218,229,1,
13,13,0,0,0,
14,13,218,229,1,
15,13,218,229,1,
16,13,218,229,1,
17,13,218,229,1,
18,13,0,0,0,
19,13,0,76,255,
20,13,0,76,255,
21,13,0,76,255,
22,13,0,76,255,
23,13,0,76,255,
24,13,184,185,186,
0,14,255,255,255,
1,14,255,255,255,
2,14,255,255,255,
3,14,255,255,255,
4,14,255,255,255,
5,14,255,255,255,
6,14,0,0,0,
7,14,218,229,1,
8,14,218,229,1,
9,14,0,0,0,
10,14,1,1,1,
11,14,1,1,1,
12,14,0,0,0,
13,14,0,0,0,
14,14,218,229,1,
15,14,218,229,1,
16,14,218,229,1,
17,14,0,0,0,
18,14,0,76,255,
19,14,0,76,255,
20,14,0,76,255,
21,14,0,76,255,
22,14,0,76,255,
23,14,0,76,255,
24,14,0,76,255,
0,15,0,76,255,
1,15,0,76,255,
2,15,0,76,255,
3,15,0,76,255,
4,15,0,76,255,
5,15,0,76,255,
6,15,0,0,0,
7,15,218,229,1,
8,15,218,229,1,
9,15,218,229,1,
10,15,218,229,1,
11,15,218,229,1,
12,15,218,229,1,
13,15,218,229,1,
14,15,218,229,1,
15,15,218,229,1,
16,15,218,229,1,
17,15,0,0,0,
18,15,0,76,255,
19,15,0,76,255,
20,15,0,76,255,
21,15,0,76,255,
22,15,0,76,255,
23,15,0,76,255,
24,15,0,76,255,
0,16,0,76,255,
1,16,0,76,255,
2,16,0,76,255,
3,16,0,76,255,
4,16,0,76,255,
5,16,0,76,255,
6,16,0,76,255,
7,16,0,0,0,
8,16,0,0,0,
9,16,218,229,1,
10,16,218,229,1,
11,16,218,229,1,
12,16,218,229,1,
13,16,218,229,1,
14,16,218,229,1,
15,16,0,0,0,
16,16,0,0,0,
17,16,0,76,255,
18,16,0,76,255,
19,16,0,76,255,
20,16,0,76,255,
21,16,0,76,255,
22,16,0,76,255,
23,16,0,76,255,
24,16,0,76,255,
0,17,0,76,255,
1,17,0,76,255,
2,17,0,76,255,
3,17,0,76,255,
4,17,0,76,255,
5,17,0,76,255,
6,17,0,76,255,
7,17,0,76,255,
8,17,0,76,255,
9,17,0,0,0,
10,17,0,0,1,
11,17,0,0,1,
12,17,0,0,0,
13,17,0,0,0,
14,17,0,0,0,
15,17,0,76,255,
16,17,0,76,255,
17,17,0,76,255,
18,17,0,76,255,
19,17,0,76,255,
20,17,0,76,255,
21,17,0,76,255,
22,17,0,76,255,
23,17,0,76,255,
24,17,0,76,255,
0,18,0,76,255,
1,18,0,76,255,
2,18,0,76,255,
3,18,0,76,255,
4,18,0,76,255,
5,18,0,76,255,
6,18,0,76,255,
7,18,0,76,255,
8,18,0,76,255,
9,18,0,76,255,
10,18,0,76,255,
11,18,0,76,255,
12,18,0,76,255,
13,18,0,76,255,
14,18,0,76,255,
15,18,0,76,255,
16,18,0,76,255,
17,18,0,76,255,
18,18,0,76,255,
19,18,0,76,255,
20,18,0,76,255,
21,18,0,76,255,
22,18,0,76,255,
23,18,0,76,255,
24,18,0,76,255,
